"business_id","date","score","description","type"
"86722","20170630","96","","ROUTINE"
"86722","20170630","","","COMPLAINT"
"86722","20171219","98","","ROUTINE"
"86722","20180629","100","","ROUTINE"
"86725","20190425","100","","ROUTINE"
"86725","20191018","99","","ROUTINE"
"86725","20150508","100","","ROUTINE"
"86725","20151221","98","","ROUTINE"
"86725","20160415","98","","ROUTINE"
"86725","20161221","98","","ROUTINE"
"86725","20170428","100","","ROUTINE"
"86725","20171107","100","","ROUTINE"
"86725","20180501","100","","ROUTINE"
"86725","20181026","100","","ROUTINE"
"86753","20190821","98","","ROUTINE"
"86753","20150302","100","","ROUTINE"
"86753","20151027","100","","ROUTINE"
"86753","20160315","100","","ROUTINE"
"86753","20160812","100","","ROUTINE"
"86753","20170313","99","","ROUTINE"
"86753","20170808","99","","ROUTINE"
"86753","20180301","99","","ROUTINE"
"86753","20180307","98","","SURVEY"
"86753","20180808","99","","ROUTINE"
"86753","20190204","100","","ROUTINE"
"86754","20190628","99","","ROUTINE"
"86754","20191018","100","","ROUTINE"
"86754","20150417","99","","ROUTINE"
"86754","20150917","96","","ROUTINE"
"86754","20160415","99","","ROUTINE"
"86754","20160901","97","","ROUTINE"
"86754","20170616","97","","ROUTINE"
"86754","20170929","97","","ROUTINE"
"86754","20180630","97","","ROUTINE"
"86754","20181004","97","","ROUTINE"
"86758","20190227","92","","ROUTINE"
"86758","20190919","","","FOLLOWUP"
"86758","20190923","96","","ROUTINE"
"86758","20190919","","","COMPLAINT"
"86758","20150317","96","","ROUTINE"
"86758","20150623","","","COMPLAINT"
"86758","20150616","","","COMPLAINT"
"86758","20151202","92","","ROUTINE"
"86758","20151208","100","","FOLLOWUP"
"86758","20151202","","","COMPLAINT"
"86758","20160308","94","","ROUTINE"
"86758","20160518","","","COMPLAINT"
"86758","20160920","","","COMPLAINT"
"86758","20160815","95","","ROUTINE"
"86758","20170316","96","","ROUTINE"
"86758","20170901","97","","ROUTINE"
"86758","20170802","","","COMPLAINT"
"86758","20180314","95","","ROUTINE"
"86758","20180910","96","","ROUTINE"
"86758","20190522","","","COMPLAINT"
"86759","20190628","99","","ROUTINE"
"86759","20191018","100","","ROUTINE"
"86759","20150417","98","","ROUTINE"
"86759","20150917","94","","ROUTINE"
"86759","20150911","99","","ROUTINE"
"86759","20160415","100","","ROUTINE"
"86759","20160901","98","","ROUTINE"
"86759","20170616","96","","ROUTINE"
"86759","20170929","100","","ROUTINE"
"86759","20181004","97","","ROUTINE"
"86759","20180710","99","","ROUTINE"
"86760","20191018","100","","ROUTINE"
"86760","20150417","100","","ROUTINE"
"86760","20150917","99","","ROUTINE"
"86760","20160415","100","","ROUTINE"
"86760","20160901","96","","ROUTINE"
"86760","20170616","88","","ROUTINE"
"86760","20170929","94","","ROUTINE"
"86760","20170622","99","","FOLLOWUP"
"86760","20181018","","","FOLLOWUP"
"86760","20181004","","","COMPLAINT"
"86760","20180630","99","","ROUTINE"
"86760","20181012","","","FOLLOWUP"
"86760","20181004","99","","ROUTINE"
"86760","20190628","100","","ROUTINE"
"86762","20191018","99","","ROUTINE"
"86762","20150417","99","","ROUTINE"
"86762","20150917","96","","ROUTINE"
"86762","20160415","99","","ROUTINE"
"86762","20160901","100","","ROUTINE"
"86762","20170929","95","","ROUTINE"
"86762","20170616","95","","ROUTINE"
"86762","20180630","97","","ROUTINE"
"86762","20181004","98","","ROUTINE"
"86762","20190628","99","","ROUTINE"
"86906","20190617","100","","ROUTINE"
"86906","20191202","99","","ROUTINE"
"86906","20150204","98","","ROUTINE"
"86906","20151123","100","","ROUTINE"
"86906","20160321","99","","ROUTINE"
"86906","20160516","","","COMPLAINT"
"86906","20160919","100","","ROUTINE"
"86906","20170306","96","","ROUTINE"
"86906","20170809","98","","ROUTINE"
"86906","20180124","96","","ROUTINE"
"86906","20180529","100","","ROUTINE"
"86906","20181015","100","","ROUTINE"
"86906","20190218","98","","ROUTINE"
"86913","20190617","98","","ROUTINE"
"86913","20200102","98","","ROUTINE"
"86913","20150512","94","","ROUTINE"
"86913","20151112","100","","ROUTINE"
"86913","20160617","100","","ROUTINE"
"86913","20161220","100","","ROUTINE"
"86913","20170407","","","COMPLAINT"
"86913","20171211","100","","ROUTINE"
"86913","20170609","100","","ROUTINE"
"86913","20180612","98","","ROUTINE"
"86913","20180330","","","COMPLAINT"
"86913","20181004","","","FOLLOWUP"
"86913","20181212","99","","ROUTINE"
"86913","20190107","","","COMPLAINT"
"86913","20190617","","","COMPLAINT"
"86913","20190405","","","COMPLAINT"
"86962","20190416","98","","ROUTINE"
"86962","20190419","","","COMPLAINT"
"86962","20191113","","","COMPLAINT"
"86962","20191111","97","","ROUTINE"
"86962","20150917","96","","ROUTINE"
"86962","20160301","99","","ROUTINE"
"86962","20161101","97","","ROUTINE"
"86962","20161101","","","COMPLAINT"
"86962","20170331","97","","ROUTINE"
"86962","20171102","95","","ROUTINE"
"86962","20171215","","","COMPLAINT"
"86962","20180402","96","","ROUTINE"
"86962","20180524","","","COMPLAINT"
"86962","20180912","","","COMPLAINT"
"86962","20181101","96","","ROUTINE"
"86962","20190419","","","COMPLAINT"
"86964","20190506","95","","ROUTINE"
"86964","20191125","97","","ROUTINE"
"86964","20150526","","","COMPLAINT"
"86964","20150618","100","","ROUTINE"
"86964","20151211","97","","ROUTINE"
"86964","20160615","94","","ROUTINE"
"86964","20160920","96","","SURVEY"
"86964","20161228","95","","ROUTINE"
"86964","20170516","97","","ROUTINE"
"86964","20170811","","","COMPLAINT"
"86964","20171120","98","","ROUTINE"
"86964","20180420","98","","ROUTINE"
"86964","20181107","99","","ROUTINE"
"86964","20180710","","","COMPLAINT"
"86965","20190913","94","","ROUTINE"
"86965","20150227","100","","ROUTINE"
"86965","20160107","99","","ROUTINE"
"86965","20160712","","","COMPLAINT"
"86965","20161101","","","COMPLAINT"
"86965","20160712","95","","ROUTINE"
"86965","20161213","91","","ROUTINE"
"86965","20170711","95","","ROUTINE"
"86965","20170711","","","COMPLAINT"
"86965","20170719","","","FOLLOWUP"
"86965","20171221","97","","ROUTINE"
"86965","20180719","","","FOLLOWUP"
"86965","20180712","","","COMPLAINT"
"86965","20180712","95","","ROUTINE"
"86965","20190207","95","","ROUTINE"
"86968","20150609","98","","ROUTINE"
"86968","20151023","96","","ROUTINE"
"86968","20151231","","","COMPLAINT"
"86968","20160420","85","","ROUTINE"
"86968","20160426","100","","FOLLOWUP"
"86968","20161129","95","","ROUTINE"
"86968","20170518","100","","ROUTINE"
"86968","20171108","95","","ROUTINE"
"86968","20180516","96","","ROUTINE"
"86968","20181217","100","","ROUTINE"
"86968","20190620","100","","ROUTINE"
"87040","20190329","95","","ROUTINE"
"87040","20190425","","","COMPLAINT"
"87040","20191002","98","","ROUTINE"
"87040","20150827","97","","ROUTINE"
"87040","20160112","96","","ROUTINE"
"87040","20161012","95","","ROUTINE"
"87040","20170203","98","","ROUTINE"
"87040","20171031","95","","ROUTINE"
"87040","20180206","97","","ROUTINE"
"87040","20180920","95","","ROUTINE"
"87045","20190719","100","","ROUTINE"
"87045","20150616","97","","ROUTINE"
"87045","20151113","97","","ROUTINE"
"87045","20160727","99","","ROUTINE"
"87045","20170111","96","","ROUTINE"
"87045","20170628","93","","ROUTINE"
"87045","20180111","95","","ROUTINE"
"87045","20180706","97","","ROUTINE"
"87045","20181218","99","","ROUTINE"
"87047","20190719","100","","ROUTINE"
"87047","20151113","98","","ROUTINE"
"87047","20160727","100","","ROUTINE"
"87047","20170111","100","","ROUTINE"
"87047","20170628","100","","ROUTINE"
"87047","20180111","100","","ROUTINE"
"87047","20180706","100","","ROUTINE"
"87047","20181218","100","","ROUTINE"
"87048","20190719","100","","ROUTINE"
"87048","20150616","100","","ROUTINE"
"87048","20151113","100","","ROUTINE"
"87048","20160727","100","","ROUTINE"
"87048","20170111","99","","ROUTINE"
"87048","20170628","100","","ROUTINE"
"87048","20180111","99","","ROUTINE"
"87048","20181218","98","","ROUTINE"
"87048","20180706","100","","ROUTINE"
"87050","20190719","99","","ROUTINE"
"87050","20151113","100","","ROUTINE"
"87050","20160727","100","","ROUTINE"
"87050","20170111","100","","ROUTINE"
"87050","20170628","100","","ROUTINE"
"87050","20180111","99","","ROUTINE"
"87050","20180706","100","","ROUTINE"
"87050","20181220","100","","ROUTINE"
"87051","20190408","100","","ROUTINE"
"87051","20190719","100","","ROUTINE"
"87051","20150616","100","","ROUTINE"
"87051","20160727","100","","ROUTINE"
"87051","20170111","100","","ROUTINE"
"87051","20170628","98","","ROUTINE"
"87051","20180111","100","","ROUTINE"
"87051","20180709","100","","ROUTINE"
"87053","20190122","100","","ROUTINE"
"87053","20150616","100","","ROUTINE"
"87053","20160818","","","SURVEY"
"87053","20170628","99","","ROUTINE"
"87053","20170807","100","","ROUTINE"
"87053","20180111","100","","ROUTINE"
"87053","20180709","100","","ROUTINE"
"87053","20190719","100","","ROUTINE"
"87061","20190122","100","","ROUTINE"
"87061","20190719","100","","ROUTINE"
"87061","20150616","97","","ROUTINE"
"87061","20151210","97","","ROUTINE"
"87061","20160727","100","","ROUTINE"
"87061","20170111","99","","ROUTINE"
"87061","20170628","97","","ROUTINE"
"87061","20180111","98","","ROUTINE"
"87061","20180709","100","","ROUTINE"
"87062","20190122","99","","ROUTINE"
"87062","20190122","100","","ROUTINE"
"87062","20190719","100","","ROUTINE"
"87062","20150616","100","","ROUTINE"
"87062","20151113","100","","ROUTINE"
"87062","20151210","100","","ROUTINE"
"87062","20160727","100","","ROUTINE"
"87062","20170111","98","","ROUTINE"
"87062","20170111","99","","ROUTINE"
"87062","20170628","96","","ROUTINE"
"87062","20180111","99","","ROUTINE"
"87062","20180709","99","","ROUTINE"
"87062","20180709","98","","ROUTINE"
"87064","20190122","100","","ROUTINE"
"87064","20190719","100","","ROUTINE"
"87064","20150616","100","","ROUTINE"
"87064","20151113","100","","ROUTINE"
"87064","20160727","100","","ROUTINE"
"87064","20170111","100","","ROUTINE"
"87064","20170628","100","","ROUTINE"
"87064","20180111","94","","ROUTINE"
"87064","20180711","100","","ROUTINE"
"87065","20190719","100","","ROUTINE"
"87065","20150616","99","","ROUTINE"
"87065","20151210","97","","ROUTINE"
"87065","20160727","100","","ROUTINE"
"87065","20170111","99","","ROUTINE"
"87065","20170628","97","","ROUTINE"
"87065","20180111","100","","ROUTINE"
"87065","20180711","100","","ROUTINE"
"87065","20190122","99","","ROUTINE"
"87066","20190719","99","","ROUTINE"
"87066","20150616","100","","ROUTINE"
"87066","20151113","98","","ROUTINE"
"87066","20160727","100","","ROUTINE"
"87066","20170208","100","","ROUTINE"
"87066","20170628","100","","ROUTINE"
"87066","20180111","97","","ROUTINE"
"87066","20180706","99","","ROUTINE"
"87066","20181220","98","","ROUTINE"
"87067","20150616","100","","ROUTINE"
"87067","20151210","98","","ROUTINE"
"87067","20160818","99","","ROUTINE"
"87067","20170111","100","","ROUTINE"
"87067","20170628","95","","ROUTINE"
"87067","20180111","96","","ROUTINE"
"87067","20180709","99","","ROUTINE"
"87067","20190122","100","","ROUTINE"
"87067","20190719","100","","ROUTINE"
"87068","20150616","98","","ROUTINE"
"87068","20151113","100","","ROUTINE"
"87068","20160727","100","","ROUTINE"
"87068","20160727","100","","ROUTINE"
"87068","20170111","99","","ROUTINE"
"87068","20170628","100","","ROUTINE"
"87068","20180111","100","","ROUTINE"
"87068","20180711","98","","ROUTINE"
"87068","20190719","100","","ROUTINE"
"87068","20190122","100","","ROUTINE"
"87069","20190122","100","","ROUTINE"
"87069","20190719","100","","ROUTINE"
"87069","20150616","98","","ROUTINE"
"87069","20151113","100","","ROUTINE"
"87069","20160727","100","","ROUTINE"
"87069","20160727","100","","ROUTINE"
"87069","20170111","99","","ROUTINE"
"87069","20170628","98","","ROUTINE"
"87069","20180111","100","","ROUTINE"
"87069","20180711","98","","ROUTINE"
"87070","20190122","100","","ROUTINE"
"87070","20190719","99","","ROUTINE"
"87070","20150616","100","","ROUTINE"
"87070","20151210","100","","ROUTINE"
"87070","20160818","100","","ROUTINE"
"87070","20170111","100","","ROUTINE"
"87070","20170628","100","","ROUTINE"
"87070","20180111","100","","ROUTINE"
"87070","20180711","100","","ROUTINE"
"87071","20190719","100","","ROUTINE"
"87071","20150616","100","","ROUTINE"
"87071","20151210","100","","ROUTINE"
"87071","20160727","98","","ROUTINE"
"87071","20170111","100","","ROUTINE"
"87071","20170628","99","","ROUTINE"
"87071","20180111","99","","ROUTINE"
"87071","20180711","100","","ROUTINE"
"87071","20190122","100","","ROUTINE"
"87072","20190719","100","","ROUTINE"
"87072","20150616","100","","ROUTINE"
"87072","20151217","98","","ROUTINE"
"87072","20160727","99","","ROUTINE"
"87072","20170111","97","","ROUTINE"
"87072","20170628","82","","ROUTINE"
"87072","20180111","91","","ROUTINE"
"87072","20170706","100","","FOLLOWUP"
"87072","20180711","98","","ROUTINE"
"87072","20190122","100","","ROUTINE"
"87074","20190719","99","","ROUTINE"
"87074","20190122","100","","ROUTINE"
"87074","20150616","100","","ROUTINE"
"87074","20151210","97","","ROUTINE"
"87074","20160818","98","","ROUTINE"
"87074","20170111","97","","ROUTINE"
"87074","20170628","100","","ROUTINE"
"87074","20180111","97","","ROUTINE"
"87074","20180711","100","","ROUTINE"
"87076","20190719","100","","ROUTINE"
"87076","20150616","99","","ROUTINE"
"87076","20151113","100","","ROUTINE"
"87076","20160727","99","","ROUTINE"
"87076","20160727","100","","ROUTINE"
"87076","20170111","96","","ROUTINE"
"87076","20170111","96","","ROUTINE"
"87076","20170628","99","","ROUTINE"
"87076","20180111","99","","ROUTINE"
"87076","20180711","100","","ROUTINE"
"87076","20190122","100","","ROUTINE"
"87077","20190122","100","","ROUTINE"
"87077","20150616","100","","ROUTINE"
"87077","20151113","100","","ROUTINE"
"87077","20160727","100","","ROUTINE"
"87077","20160727","100","","ROUTINE"
"87077","20170111","100","","ROUTINE"
"87077","20170628","98","","ROUTINE"
"87077","20180111","98","","ROUTINE"
"87077","20180711","100","","ROUTINE"
"87077","20190719","99","","ROUTINE"
"87078","20190122","99","","ROUTINE"
"87078","20190719","99","","ROUTINE"
"87078","20150616","99","","ROUTINE"
"87078","20151113","99","","ROUTINE"
"87078","20160727","100","","ROUTINE"
"87078","20160727","100","","ROUTINE"
"87078","20170111","95","","ROUTINE"
"87078","20170628","98","","ROUTINE"
"87078","20180111","88","","ROUTINE"
"87078","20180118","100","","FOLLOWUP"
"87078","20180711","98","","ROUTINE"
"87079","20190719","100","","ROUTINE"
"87079","20190122","97","","ROUTINE"
"87079","20150616","100","","ROUTINE"
"87079","20151113","100","","ROUTINE"
"87079","20160727","100","","ROUTINE"
"87079","20170111","97","","ROUTINE"
"87079","20170628","100","","ROUTINE"
"87079","20180111","98","","ROUTINE"
"87079","20180711","98","","ROUTINE"
"87080","20150616","99","","ROUTINE"
"87080","20151210","97","","ROUTINE"
"87080","20160727","99","","ROUTINE"
"87080","20170111","97","","ROUTINE"
"87080","20170628","93","","ROUTINE"
"87080","20170706","98","","FOLLOWUP"
"87080","20180111","97","","ROUTINE"
"87080","20180709","100","","ROUTINE"
"87080","20190719","100","","ROUTINE"
"87080","20190122","100","","ROUTINE"
"87081","20190719","100","","ROUTINE"
"87081","20150616","100","","ROUTINE"
"87081","20151113","97","","ROUTINE"
"87081","20160727","96","","ROUTINE"
"87081","20170111","97","","ROUTINE"
"87081","20170628","97","","ROUTINE"
"87081","20180111","96","","ROUTINE"
"87081","20180706","99","","ROUTINE"
"87081","20181220","100","","ROUTINE"
"87082","20190719","100","","ROUTINE"
"87082","20150616","99","","ROUTINE"
"87082","20151210","98","","ROUTINE"
"87082","20160727","97","","ROUTINE"
"87082","20170118","100","","FOLLOWUP"
"87082","20170111","96","","ROUTINE"
"87082","20170118","","","FOLLOWUP"
"87082","20170117","","","COMPLAINT"
"87082","20170628","96","","ROUTINE"
"87082","20180111","99","","ROUTINE"
"87082","20180709","100","","ROUTINE"
"87082","20190122","97","","ROUTINE"
"87083","20190719","99","","ROUTINE"
"87083","20150616","99","","ROUTINE"
"87083","20151113","99","","ROUTINE"
"87083","20160727","98","","ROUTINE"
"87083","20170111","94","","ROUTINE"
"87083","20170628","99","","ROUTINE"
"87083","20180118","98","","FOLLOWUP"
"87083","20180111","92","","ROUTINE"
"87083","20181218","99","","ROUTINE"
"87083","20180706","97","","ROUTINE"
"87085","20190719","100","","ROUTINE"
"87085","20150616","99","","ROUTINE"
"87085","20151113","100","","ROUTINE"
"87085","20160727","99","","ROUTINE"
"87085","20170110","100","","ROUTINE"
"87085","20170628","95","","ROUTINE"
"87085","20170706","100","","FOLLOWUP"
"87085","20180111","99","","ROUTINE"
"87085","20180706","99","","ROUTINE"
"87085","20181218","100","","ROUTINE"
"87086","20150616","100","","ROUTINE"
"87086","20151210","97","","ROUTINE"
"87086","20160727","98","","ROUTINE"
"87086","20170111","98","","ROUTINE"
"87086","20170628","97","","ROUTINE"
"87086","20180111","97","","ROUTINE"
"87086","20180709","99","","ROUTINE"
"87086","20190122","99","","ROUTINE"
"87086","20190719","100","","ROUTINE"
"87087","20150616","98","","ROUTINE"
"87087","20151210","100","","ROUTINE"
"87087","20160727","100","","ROUTINE"
"87087","20170111","98","","ROUTINE"
"87087","20170628","98","","ROUTINE"
"87087","20180111","98","","ROUTINE"
"87087","20180709","99","","ROUTINE"
"87087","20190122","100","","ROUTINE"
"87087","20190719","100","","ROUTINE"
"87088","20190122","99","","ROUTINE"
"87088","20150610","98","","ROUTINE"
"87088","20151210","100","","ROUTINE"
"87088","20160727","100","","ROUTINE"
"87088","20160727","100","","ROUTINE"
"87088","20170111","99","","ROUTINE"
"87088","20170628","95","","ROUTINE"
"87088","20180111","98","","ROUTINE"
"87088","20180709","100","","ROUTINE"
"87088","20190719","100","","ROUTINE"
"87101","20190719","100","","ROUTINE"
"87101","20190122","100","","ROUTINE"
"87101","20150616","100","","ROUTINE"
"87101","20151210","99","","ROUTINE"
"87101","20160727","100","","ROUTINE"
"87101","20170111","99","","ROUTINE"
"87101","20170628","99","","ROUTINE"
"87101","20180111","98","","ROUTINE"
"87101","20180709","99","","ROUTINE"
"87102","20150616","99","","ROUTINE"
"87102","20151210","98","","ROUTINE"
"87102","20160727","98","","ROUTINE"
"87102","20170111","97","","ROUTINE"
"87102","20170628","95","","ROUTINE"
"87102","20180111","98","","ROUTINE"
"87102","20180709","100","","ROUTINE"
"87102","20190719","100","","ROUTINE"
"87102","20190122","100","","ROUTINE"
"87103","20150408","","","COMPLAINT"
"87103","20150409","","","FOLLOWUP"
"87103","20150616","100","","ROUTINE"
"87103","20150409","","","FOLLOWUP"
"87103","20150408","","","COMPLAINT"
"87103","20151113","100","","ROUTINE"
"87103","20160727","97","","ROUTINE"
"87103","20170111","100","","ROUTINE"
"87103","20170111","100","","ROUTINE"
"87103","20170628","100","","ROUTINE"
"87103","20180111","98","","ROUTINE"
"87103","20180706","99","","ROUTINE"
"87103","20181220","100","","ROUTINE"
"87103","20190719","100","","ROUTINE"
"87104","20150616","99","","ROUTINE"
"87104","20151113","96","","ROUTINE"
"87104","20160727","99","","ROUTINE"
"87104","20170111","95","","ROUTINE"
"87104","20170628","96","","ROUTINE"
"87104","20180111","98","","ROUTINE"
"87104","20180706","100","","ROUTINE"
"87104","20181218","100","","ROUTINE"
"87104","20190719","100","","ROUTINE"
"87105","20190122","99","","ROUTINE"
"87105","20190719","100","","ROUTINE"
"87105","20150616","98","","ROUTINE"
"87105","20151210","98","","ROUTINE"
"87105","20160727","100","","ROUTINE"
"87105","20170111","93","","ROUTINE"
"87105","20170628","94","","ROUTINE"
"87105","20180111","100","","ROUTINE"
"87105","20180709","100","","ROUTINE"
"87106","20190328","96","","ROUTINE"
"87106","20191101","97","","ROUTINE"
"87106","20150129","91","","ROUTINE"
"87106","20151016","95","","FOLLOWUP"
"87106","20151009","76","","ROUTINE"
"87106","20160316","93","","ROUTINE"
"87106","20161019","95","","ROUTINE"
"87106","20170315","80","","ROUTINE"
"87106","20170322","100","","FOLLOWUP"
"87106","20170816","97","","ROUTINE"
"87106","20180221","79","","ROUTINE"
"87106","20180301","95","","FOLLOWUP"
"87106","20181011","98","","ROUTINE"
"87146","20191030","99","","ROUTINE"
"87146","20150619","94","","ROUTINE"
"87146","20151019","","","FOLLOWUP"
"87146","20151222","93","","ROUTINE"
"87146","20160720","96","","ROUTINE"
"87146","20170110","95","","ROUTINE"
"87146","20170726","96","","ROUTINE"
"87146","20180205","95","","ROUTINE"
"87146","20180727","97","","ROUTINE"
"87146","20190403","95","","ROUTINE"
"87148","20190507","100","","ROUTINE"
"87148","20191029","99","","ROUTINE"
"87148","20151030","96","","ROUTINE"
"87148","20160304","97","","ROUTINE"
"87148","20161102","96","","ROUTINE"
"87148","20170228","96","","ROUTINE"
"87148","20171023","","","COMPLAINT"
"87148","20171024","","","FOLLOWUP"
"87148","20171023","95","","ROUTINE"
"87148","20171030","99","","FOLLOWUP"
"87148","20171023","","","COMPLAINT"
"87148","20180312","98","","ROUTINE"
"87148","20181101","96","","ROUTINE"
"87151","20190725","100","","ROUTINE"
"87151","20150206","100","","ROUTINE"
"87151","20150303","","","COMPLAINT"
"87151","20151119","100","","ROUTINE"
"87151","20160323","100","","ROUTINE"
"87151","20160928","99","","ROUTINE"
"87151","20170302","100","","ROUTINE"
"87151","20170811","100","","ROUTINE"
"87151","20180130","99","","ROUTINE"
"87151","20180612","100","","ROUTINE"
"87151","20181114","100","","ROUTINE"
"87151","20190326","100","","ROUTINE"
"87198","20191226","99","","ROUTINE"
"87198","20150515","100","","ROUTINE"
"87198","20151111","100","","ROUTINE"
"87198","20160421","100","","ROUTINE"
"87198","20161101","99","","ROUTINE"
"87198","20170315","99","","ROUTINE"
"87198","20170823","100","","ROUTINE"
"87198","20180427","","","COMPLAINT"
"87198","20180427","","","COMPLAINT"
"87198","20180201","99","","ROUTINE"
"87198","20180713","100","","ROUTINE"
"87198","20181227","99","","ROUTINE"
"87198","20190618","98","","ROUTINE"
"87199","20190613","95","","ROUTINE"
"87199","20191205","97","","ROUTINE"
"87199","20150402","95","","ROUTINE"
"87199","20151215","","","COMPLAINT"
"87199","20151215","90","","ROUTINE"
"87199","20160602","91","","ROUTINE"
"87199","20161222","","","COMPLAINT"
"87199","20161220","96","","ROUTINE"
"87199","20170608","96","","ROUTINE"
"87199","20180105","95","","ROUTINE"
"87199","20180613","87","","ROUTINE"
"87199","20180620","98","","FOLLOWUP"
"87199","20181211","96","","ROUTINE"
"87252","20190719","100","","ROUTINE"
"87252","20190122","100","","ROUTINE"
"87252","20150616","99","","ROUTINE"
"87252","20151210","100","","ROUTINE"
"87252","20160727","98","","ROUTINE"
"87252","20170111","100","","ROUTINE"
"87252","20170628","99","","ROUTINE"
"87252","20180111","100","","ROUTINE"
"87252","20180709","100","","ROUTINE"
"87290","20190326","95","","ROUTINE"
"87290","20191016","99","","ROUTINE"
"87290","20150203","95","","ROUTINE"
"87290","20150827","96","","ROUTINE"
"87290","20160202","95","","ROUTINE"
"87290","20160902","96","","ROUTINE"
"87290","20170119","98","","ROUTINE"
"87290","20170609","93","","ROUTINE"
"87290","20171207","97","","ROUTINE"
"87290","20180501","95","","ROUTINE"
"87290","20181101","96","","ROUTINE"
"87292","20190327","96","","ROUTINE"
"87292","20191112","99","","ROUTINE"
"87292","20150819","100","","ROUTINE"
"87292","20160330","100","","ROUTINE"
"87292","20161208","100","","ROUTINE"
"87292","20170525","98","","ROUTINE"
"87292","20180207","100","","ROUTINE"
"87292","20180919","99","","ROUTINE"
"87354","20190228","96","","ROUTINE"
"87354","20190912","97","","ROUTINE"
"87354","20150818","96","","ROUTINE"
"87354","20160104","96","","ROUTINE"
"87354","20160104","","","COMPLAINT"
"87354","20160105","","","FOLLOWUP"
"87354","20160108","","","FOLLOWUP"
"87354","20160912","95","","ROUTINE"
"87354","20170201","97","","ROUTINE"
"87354","20161216","","","COMPLAINT"
"87354","20170822","98","","ROUTINE"
"87354","20180131","91","","ROUTINE"
"87354","20180809","93","","ROUTINE"
"87355","20190731","99","","ROUTINE"
"87355","20150713","96","","ROUTINE"
"87355","20151222","96","","ROUTINE"
"87355","20160629","99","","ROUTINE"
"87355","20161227","100","","ROUTINE"
"87355","20170630","97","","ROUTINE"
"87355","20180611","98","","ROUTINE"
"87355","20171215","96","","ROUTINE"
"87355","20190109","97","","ROUTINE"
"87358","20190409","98","","ROUTINE"
"87358","20191106","98","","ROUTINE"
"87358","20150422","96","","ROUTINE"
"87358","20151013","98","","ROUTINE"
"87358","20160308","93","","ROUTINE"
"87358","20161116","96","","ROUTINE"
"87358","20170330","95","","ROUTINE"
"87358","20171106","94","","ROUTINE"
"87358","20180315","96","","ROUTINE"
"87358","20180925","98","","ROUTINE"
"87364","20191127","96","","ROUTINE"
"87364","20150126","97","","ROUTINE"
"87364","20150825","99","","ROUTINE"
"87364","20150825","","","COMPLAINT"
"87364","20160128","99","","ROUTINE"
"87364","20160805","100","","ROUTINE"
"87364","20170130","97","","ROUTINE"
"87364","20170807","99","","ROUTINE"
"87364","20180130","100","","ROUTINE"
"87364","20181231","97","","ROUTINE"
"87364","20180727","100","","ROUTINE"
"87364","20190625","100","","ROUTINE"
"87379","20190506","98","","ROUTINE"
"87379","20191205","96","","ROUTINE"
"87379","20151002","97","","ROUTINE"
"87379","20160324","100","","FOLLOWUP"
"87379","20160317","90","","ROUTINE"
"87379","20161114","97","","ROUTINE"
"87379","20170327","100","","ROUTINE"
"87379","20171109","97","","ROUTINE"
"87379","20180321","96","","ROUTINE"
"87379","20180501","","","COMPLAINT"
"87379","20180502","","","COMPLAINT"
"87379","20181031","96","","ROUTINE"
"87380","20190410","100","","ROUTINE"
"87380","20151216","100","","ROUTINE"
"87380","20161026","100","","ROUTINE"
"87380","20170323","96","","ROUTINE"
"87380","20171109","99","","ROUTINE"
"87380","20171127","","","COMPLAINT"
"87380","20180719","100","","ROUTINE"
"87381","20190321","100","","ROUTINE"
"87381","20190923","100","","ROUTINE"
"87381","20150810","100","","ROUTINE"
"87381","20150408","","","COMPLAINT"
"87381","20150409","","","FOLLOWUP"
"87381","20151230","100","","ROUTINE"
"87381","20160726","99","","ROUTINE"
"87381","20161222","99","","ROUTINE"
"87381","20170516","98","","ROUTINE"
"87381","20171103","98","","ROUTINE"
"87381","20171127","","","COMPLAINT"
"87381","20180208","","","FOLLOWUP"
"87381","20180430","","","COMPLAINT"
"87381","20180511","98","","SURVEY"
"87381","20180430","","","FOLLOWUP"
"87381","20180419","100","","ROUTINE"
"87381","20180207","","","COMPLAINT"
"87381","20180927","98","","ROUTINE"
"87468","20190321","","","COMPLAINT"
"87468","20190322","","","COMPLAINT"
"87468","20190827","93","","ROUTINE"
"87468","20150326","100","","ROUTINE"
"87468","20150512","","","COMPLAINT"
"87468","20151021","98","","ROUTINE"
"87468","20160512","90","","ROUTINE"
"87468","20160518","96","","FOLLOWUP"
"87468","20161118","100","","ROUTINE"
"87468","20170411","98","","ROUTINE"
"87468","20171019","95","","ROUTINE"
"87468","20171019","","","COMPLAINT"
"87468","20180412","96","","ROUTINE"
"87468","20181204","93","","ROUTINE"
"87474","20190307","100","","ROUTINE"
"87474","20190828","100","","ROUTINE"
"87474","20150213","100","","ROUTINE"
"87474","20150924","100","","ROUTINE"
"87474","20160212","100","","ROUTINE"
"87474","20160929","95","","ROUTINE"
"87474","20170220","100","","ROUTINE"
"87474","20171002","100","","ROUTINE"
"87474","20180221","100","","ROUTINE"
"87474","20180822","100","","ROUTINE"
"87477","20190903","97","","ROUTINE"
"87477","20150716","95","","ROUTINE"
"87477","20160106","96","","ROUTINE"
"87477","20160301","","","FOLLOWUP"
"87477","20160226","","","COMPLAINT"
"87477","20160801","97","","ROUTINE"
